3150,41c8c3f404a8ea7dd3fc3e2f80bb56f5da9d7db78bda3ded39cdb2f0db5dae81
3200,debdf8bc2ddd58bdd0199725a72ab0d33b08d90f104a9ac6bf851c5d4f33e09b
3250,002ff47df8879a0241bef09ee2b11b4bcbe0434995e8dc5e130aa1bf7e897fa6
3300,31e3e09636c94ed50da2dd96710cd33913cdb937857632ad43c7296e21c58876
3350,1895431cad4403b0d5be8c0e1c16fe823df5635ccb3371ac630a8ca0af11dd86
3400,c0b5acf14dee0f26ac741ebb800efbc4aa53bb550e4fa5637a2ea93b2ab1964c
3450,3089395ca2863a3b53febcfda212ea10d6a9306b6c603066111ee33115bea3d1
3500,44e0a6e3280a0253d8bcb4317df0f03b3c020b840b41c5d71a73c326a7c1a111
3550,41148a5890ac8816d0cc4367d765e7901f732b34c0140b2cf132c22f4cdcaa1e
3600,ebe5ae40e1a7ad768000a6e38b9c324ab7c480f736741c1fb3d55d1ab380ea4b
3650,bedded4cbd24446903a02889866b85fc0e404fd3da85f5043712657128e47567
3700,54aeaa3378df4b8bcc706addf6800604c30e968f592279db77124639fc5745c6
3750,3190bdbba607fb8dd708e1dd0d556120be219cb163752ccd50226e44b2c3eb30
3800,dddca9216011b4a689edb309d97ea58ee68910d5baadcc9e40dcc5fdf9ab3b6e
3850,82f6c8b34518885bccb3071d69db5624d2394a55c6cfba87e5b6756afd1eb5b4
3900,46511d452d92d18269b1d83f8db1de5d9a1e6f2c429e12e8f94362f94bda3579
3950,22cb50fbe31ce8126f393f210a2a0c417c1b577de39568a2d4810a4535a71564
4000,72d0ba24cbf336308fb3cd8f0af5926e5e83f1004c8f596906a38dea54b3920c
4050,2a35c8dd252ed99624debfb7bf6f28870be3004aa2b412a212ed12a3a827960e
4100,65d9f96c8a30440f76c63304b7b64485cde0cb459523c8e751fce34b7ae7e9ac
4150,11d28085b727cee912380f52639cb910947cf8728861cee3a50cc45d7be9bf53
4200,770ba69643083d58ef15d0e942b7855da66d144ec618d71070ce005e670abaff
4250,0970ce8f03ef6294d26023f9853d8afec7095fba347588c3d89614013d6d8e1d
4300,a2a96cb854dabb6a0413d2087c32085d366068a9b014aa686884c36e7dec6cc6
4350,6a55df4bfa1d80b19f5b5955406be6c656071e50acae4be18df0fb5d6d33be03
4400,9ad635d081b7d04f56de70376a873a011908f09e2bf8261b201e171bea3012cf
4450,d5f8c8f9d6821a3f020473121d77bfe810d072630b65fc93ab66cdc8851148ca
4500,568e8e916307bd1f79a11be78da264c1ec56fef5dd9adc7db438c7cb5bf63937
4550,9d1a7ab4c22dcc6eb446afdf4f53a66e05fc1fd7b24f71ece03b3d7d204b541b
4600,8bcbf2187ccf8ef11577a3e12d642095c1b58cd95e7976d46f7cd9c5f26a9a06
4650,dc8f42361e9a5d6ea8d0eef51ebe6da50e7414e140cedc8403282f5daa158c93
4700,af6f985f9b122fa2f5596b1c69e495eef8218804a0194a30a00889f06e6de876
4750,490dbd3211ca815cf8f5430eadf01008d156e1eaefd72650a0fe2bcb4f6d6e67
4800,2515a1e5d348e17eb1286559a5e628648526bedf634619a1b5c597b452ae6a76
4850,87f8c24a2a853bcb4d9d9d76de837f90982240afe6b7a4210b5b1b0ba773829f
4900,7816ae43f8db1081234170fb51ea0917c279923cf5df608aa3f4697f130429c3
4950,059e999fcb8eba12182936a8fa0c50fd1064214e8a0d69ffa12026bd67f745da
5000,dc873a7352892a200ad02abe8395c91b8f13c86e0d1cf509c5a9438d80d71e5c
5050,e18473118e6969a4c5928b4ccf844bd86849a04f21ec760e2c4ec6f6347c5eff
5100,febf802ff83e5a8cdd00c8d7411f5d16e95c665ebb9e71a0cc8891b6d3623ca9
5150,bb2925b7210f03f8f9377bbefad0ccbba9140c35a2800fd42a1d45d7fbbf41c0
5200,8e3acbdeb1cb64be140cc347e6d158bab5b2ae936fe4d510a73d0b4e73daf02c
5250,9b257a9d4b332f3690e263309f205772188c0367a7124e3b130f936ad720c2c3
5300,1fd26539c266e40e6dde80f4a28badfb7346356f52aa003b72dabe04b8fc6748
5350,5a7cf0d806a2a7e3151bd58ddb90ae5f38ee91ea1111edd63a9431e488e70c58
5400,fd2bb7bb7b54e51b02aae5951e822f78d3315671f596553658ffa9c3519a31e2
5450,7374fc9cb12f19fcf9b48167f0162406aa7c52e1cbf994a458023fcf3f4fec3c
5500,961d1d73ef77a2723cce8ad1bbf727af9158cefd40f9cfe575d26341e7601a3e
5550,9f7aaf57c1b20ee7bf91be922ed6bc085d5b6028c8548b78e237f031ab9700c9
5600,f6d7e635f425d7fa69e8ba4882c0c310526a254ea2e003ec644941b0d797d631
5650,574361ac3381f603f80202bc7edf1abee9e5d8e7ef5bf1c94a5af6fc6840fa82
5700,ee9f89d644169dbcdfbda4393febbef119a3bda44a8966018bcf9032964e996f
5750,07b832830bf9227890d817522e74a6cbb4115b87826d3c0557ebb0e6601f732c
5800,4c20098aa9af2c43404e82c14204d0fec23cf72f317d61cee1a346ed2bf3aeb4
5850,30f72343c0e499b790c8310e2181c39759c3fc48b6944e014d5eb167a0bc5a14
5900,18b11d3e53d9c5dd096fefaa79a42a0a31418b01b4900feaed6141236e55a346
5950,9db647406407a3686bd87d9d91fea9b939c82c52af201a345ef6b1aec68d86be
6000,e698b1354031f7e07dc646bd88f8777a98d828c9ce74e1c600e3f06cfeb39bb6
6050,fd58677cf4233ef3515e020203b5b0cc939a8b83f226908084ecc77a4656c16a
6100,971fe37e04e89f54ae0a675b1cff3697d50aa801def242a5da6bcbc2e8b8c834
6150,bf8dadd43a73ab94957aa23454db2b8fbd05286106e9f22576c16b425b1688c8
6200,d61cef5195f3ea766d280c0d9ee369b35aae0ea69d27a784f8043f30d20edb92
6250,1999fefe6b4c7d1ed4237bd76045cb77c5fbdfcd6e47c303c12cccd21aa0cab7
6300,26c7772942baff998dc8cda797f7f2ed4857edc1727297c157676eb00e336ee6
6350,6fc56226273afe1918178b55e9276d910b45dcb55988ef82b6fcd8da362615af
6400,cceefae9734fabfe7c4d1eb1822421e1f6dfeb335aced851c1ed472c411c10dd
6450,23f801fd69a9a130aa62e0f4dcc84f2e254f28258e695db477e08db6e612e99e
6500,a2f7ace625ca7caad39f7ee68d032f3a038affb7963272f4723e1d04b7552e62
6550,036801bb99e70cebc030fd53e214cf883f377fb29e9d37e7557f7e7158bf38a0
6600,a2df3adce7be407191cfe12e66dfcfe49b001bb1ee2476845bc28c69c759b2c6
6650,4fd2bfd99f1d6815de0d89ce2121cce7bac3585b1b4db132bdc5f7f0da8e461b
6700,badc1437e3a29c197634135c19c51c49066460022b6d4519e28ed13f056ccd67
6750,6032ba885ac501a5605c98d9c96a0f0381d0aa39a738b3160d0a52a9f2949cae
6800,70c018b639cc6729bce8e9c61b52aa051e27904c89287cab9759e9e66c87fddc
6850,111b58ed20b54386e9044121fde8ba41babb717f2df3bb33dc6a9ae6dd103b16
6900,8ad9e577919bdfda22140548ba9971216f6c61546ac42800286f176cf9243c99
6950,a6f0a0ada3baab495bf0e7b4afa4acb969732f5e2488ed678c794ff881fc5274
7000,4a923cf10f186a7f8dbf3e0cfeb942c025997a53230a5dea91ce85bb0b7a571c
7050,2c5a8902b8fb1fed76b48bd245ba98df9d5efaae96e39c1f0558c3b7cb76fee9
7100,273ca824578778c9aa03d282997134cd30ef065185aab7e21d8a3259ef35a0a7
7150,de8de3712f1eb7323b29a8ec6aaf3c62720ccac160e40c4449430eb313e816af
7200,1c0d44bf6133f0346187ad56dc50663b116779e88661c25c0d34c8dc07d0252a
7250,900574be2e9b1ff268cb08cbcc7ae24950910edcf867248cf789e32a96ab5847
7300,6cc65b14563f20ab8c46686986875eacdebd2615c9db26ab6e89a23c2c99f641
7350,ea53b2672c27384577d3f9661ba598360c28869f2107869abb3503d1de874f18
7400,f5e7fcdd9893f1c836886cacd208e25e9643eae701b3eff2e1ef0f0f8e301093
7450,7ed17f3b7e736450d2d74e97a75b95914e29cb5820943bcee02dd8f5e61ce795
7500,24c1584ec016a7149c88c5b18a305f521e164cb7c7fa1f7a7bfc41852396e0d7
7550,b284843c17346609ddc5641ca9ea2f1907f96192f75ce2cb97b4ecf6b6e655be
7600,6008b1435bb99be0fd5819ef9da4c2f8fd5e4547795ebf8189dbb279d6df3b64
7650,28338e88d0a247d9f9da244c40236f07795cd1bd74f4c636dc2e517f1e4d4bc9
7700,d0600b96f85410fd4552d93d52444a12e3cbb6f3ad2711401b77b7122a91d050
7750,6a9e922de195c2addace78933feb89a6211616c9a97783dfc25a26a5ac1a5649
7800,f014a32a5843d47e3e4bbff33720f5e252375c38a905585c90c3c3b88e4a9858
7850,58b251c15198cacf18c1942e9ca525f4b30d51c3e7fdec978fb0e2158235a674
7900,6f37b48c12920e4097b71920d726401744c2131a695137bb8bae872e161d7776
7950,f8ea6f9af89495d1310fd77e2d28222b796f6e97a034739b8070bad634204c6f
8000,3e498613c80f766370c32d97368fd8f8c18a79f0afcaa8a81f70b382b6e006a8
8050,d9dbaa0ee484253bb60a6f9732f2f1b5cb4cdcd3e71b7c063d1e6545eef94222
8100,f276c49303d2a43f64af0367601e8d67502d0d43aed74a019428caa4c6f576ae
8150,5f5da3b275884edb6de2707f7a17917cc89563b48a1aed57f21c71257a9d914a
8200,c6325e30048b798d144af95760efc8d23a337ab8e24be54d6916de18277bdfeb
8250,e7c8eb58900e7a2461b359e3d47d84a5e5bc5314adbc22e342452b87db3aca41
8300,fbe95c7a11c5a6f8366ee362327c7bae663e363072e6481260d616b39708ed9a
8350,85602e00e1abe90cf8a16180428614e3ed0c1b2a51f207ce92008b0ea0dce3a6
8400,d86c474fe59f6f98f95334a865ae8bb731d26dd961adfb6820dd67486c198e04
8450,e2cc62bab9f50a58aaf8a100b2a2d9a9e7b25c33734591dcd4625b82ea21a0c3
8500,62e5260ee7c3fb55f1666def5cda0e1c30e6f6ab116c0fc2b62a6f9eebd25d38
8550,3971f11b20f52f64ea4ade26e38ee293b42abf8afd0cef81901de99c192ea8d9
8600,33e7aa21b3ac5e95f9ee77f6d337dced191b51b3dc51dfbffe28474494a094e1
8650,598d65c7f1c3ae8493fc713cdbaaea404a2d28e23b6e09b0ed429cd4144db77c
8700,dc2cbc7aab025f491a53fd5f4705e7069b0c1a20f36f01a2bf299e584aa85c78
8750,2a86fa2d708001ac3e000e172b9c81ad79f9beb5f4a1e782e30a40a8e92c3ca6
8800,b71d254cf04f8081e112cf6032b285eada6aa1746a9936adc60514dd709fdcc5
8850,575339549c442bbf7edf7eb394ad6a1b4265c06af501166b6fd34ad27a0d55a5
8900,0eaf9557dd156699116ac89af9da72dea8e96e9faa6cd54e1d5aa51c58dda442
8950,9987057127407f1c37a18f1bb4b34f5d36cb192b770ba4566d439f1d768d0e01
9000,0e7d7385249dd47eea801b857ce4c5cd8778403c6023662cbd0775a7936468b5
9050,addd9aee1d24bc8ad57b3d106a3b3e1c9b41322226287f6646086250f0ecac52
9100,ff4aff9c707262c99f301ef164a8d3e200e37d11ce1c9f427165509f71bb47ed
9150,af8514d54dfd552c5e88fbe9d6ea7d8483171d245eda4ba1db5821bc0466f0b8
9200,959e3617d6086fb2a880cf2eb4a170d4f51a05b66d2ba4106bea1431daad7fa6
9250,e6424a21c1f4875daf5db2f8313c585fefd638fb8989893fefd7c570d8556efa
9300,758bd5469de00079251c0ffdc0b79b9669f7d6959e7cbc40c797a932ea297cff
9350,0e9ea811071134b9515569e2a6060e5ab601e3de6d810fcff569cd46a0dd0a4c
9400,a65531389f6743dcdd7ae1d34c17897fb829ad30d30cdd1d8c494b1207b8ef5e
9450,dd9561eee2b5fc25031e2bc03b674225521d490d1c1f4886efd246a13f875eb3
9500,3bcc9c412a1785626a28ecc8875a4203b6a26b11f0270d506bdf84ec739c7f73
9550,c42a1ea5c723643c69c760cd547ccc2e61c73160da5141973f181e041324b596
9600,b11aed3d258f117e88e1a2fa8585a4fc7242385cd5b2a45a81adf459d91c1608
9650,172d4ea562d9284550f3363455dd6b410a176a19d9220967b664ddcc0c35cfbc
9700,aed7bac68dc392f41dd4cc60afce96757e0dfefa27de2534116212eb68ee3ba5
9750,3fd9e5bfe62f2d14ed176b5be82f4b00dde2459c1419c8cc88c81e5d3d3b6b17
9800,20dd6ecaa5a88e75450c577f83ffe4ac124cb407b87eefed61743baf4c80f077
9850,fe55d856ab8045ffde36c14c312b55063aef498d44198f9ae7537566a6b0976e
9900,54a67f75c9bd065e80964ad67c86c458e43799a2640cd0ea548025e3802f7fda
9950,58428960617b0aa2b1fd390f78b6d2b7d02ba71c7e3805841f2d54d47c71ad7d
10000,466cc87e0b4cdf47a2b49d67e53b40906321658866f2bf3c5071222cf8fabb26
10050,911b9c04a22a824a60f184832c76ea93b8f5ee769b6f2920308b96d7d7e2eb5c
10100,6725ceb7c695f98d073191b1b98703e5c8098f23b10b10b3c9cc525f2c79e02b
10150,06762e9b7a76f43e3e54ce5617a54ebc96efa252a316246374ecbec5c8779397
10200,4076cd63251109d4478c2ae560555d72f6461056ff49d9c665ded0de207858ea
10250,1bca5ecb831a6cba369b030c4fa0f3b59171afd48c26b47dd267d672cb45ac84
10300,5d7836401d992a7fc15720fdf509fb8cd37015cc7470e9dac7eff3b3cce1dc2e
10350,177872a0215bcc09faeafbefc41919b4245cc2d6713ede417d4e57b00ec6a641
10400,5084692f690086439d82cf69058eec0e7411c86f5d42a498e97d50bfc8caac88
10450,6e17756b12412b3075f1bff4996d8ed851f73f900b934d11dc56dc6901091759
10500,e36d40bc4bd2bc68f4b175c436bd52f6e93967e90f24144e8843d2bc5c6c593f
10550,53a9c56ad71314f03dc03334a4efe8a5dec9d2dd8be8e23f855e39ddbdef6dab
10600,a3ff39bbc6597798b98335175fac49c93fae8dae2e41622d68a0a5c9c153e4e1
10650,9c63a1e7e6ebcc0f5f66308459e9f17b19459f05dd10474595ec6c067bd29430
10700,c25888b53ea1650cc075fe7dc1dbc270163c6a5f5b1513c1d24773aac68255d5
10750,e78ea376062e9374c5a8044139df103b231ca17c61d381368a19bf0f713a2419
10800,0cbb6ada65e8755a8953e783301dbb6af141e60a9faccd6721716dcaeee2fb93
10850,2650fe03a6fb7402c3188763b07dcc2257cd221a56789100b52f77b838599895
10900,280cc9c810988b719913221ba05f6006c9b1d93941f5fc83d5a35c5d6b4b64a3
10950,0adc396d05cd03683f15fdf31f31699f409bdc592fc59dd62891f699bf403359
11000,dc60fb8471b9c92e8794c4b39416ae04fbb9b05a45eddd1db806ed4e27ca5270
11050,a767c0ae71729e4fc48fed0263d429606ceb21986307b8ff06932e4132ec0530
11100,33240c41be5caac5502ccdfb8d03e0b0b4c306caa8b196d84ecd3d6b81930930
11150,d4a00fbdacb6b0d34e561ce9d4f8660d40a00d5cf39b45eff747ffc3ea59e4e4
11200,6320e1dba7fb920fe9f70806f29074e0638e2f5ab087a2098cd452b8ea3912f4
11250,cb9c9e200d5112221428637053096519b0df1d8df9d94e2c4664559a0252d178
11300,46eec5dc695ffa8442e5e96ecf81dd74d6be00b8d6a3ceee48c7e24429132b1e
11350,3e4d9853d18bcd540da7ffc681af0892b16eb1b2395f393fee4dc63e83f8ced9
11400,4d7f6c63b013221e968e3d4fbd672f2d3678fa9ea46623e96ccc8bc828db0afc
11450,fb8c574fb6fb14198f2431c08a436f66ce42578652aa84caa8eacaefb7920135
11500,4047ff8342dfe60d54f3353f08728135253c861fe7bf67034f2eb70d9b0c11f1
11550,8cb5c0521fea686d9bb46dae5743af379c3d0a1c71b65c1a6526e63fd1ad1fde
11600,65491798c827f7aedd509405ed1622030471b9b5782315a345aafcc8c58c7c1d
11650,abbde262932bfdc76b93badd452032930c5a9b7e2785d0ffacc6ce718f3c7ba4
11700,acddd2ef4dc97d25c3da3d9d680f3dec88b68d7dc733a8e67fba21c7a7532bb2
11750,72fc51619188c94c08e9b8287dbb069774554570bc348d7a0d4764a67c590e0b
11800,5ba0919fbfc9b447e3b15df1c1d143ef68a5ca47cc318dfda13bd540dc44fd65
11850,91be07de1b993f38fb384b00864db5cad818b55ea27c817827ba798a7d691c2b
11900,fb79ed23b98ce950466187a5871e153e132a0aa347bd7b8414930cf16f60fcd8
11950,d1ad39672b4a80d6800a974c0a3196eb3bfe6e7b2b7762093c0fccf4c885f8ce
12000,970a0eb017096c1743a8b16b3831cd15bdfa746900eb39dd3c73cec7835feb7c
12050,3fa88eae941c5a8339a2b1a4d23e3e8c7b336abaa73991f88e4091fd78e4ecb3
12100,c0d8c178a63d580cec359c803fc89251294511044e1693ab35439fba69f5b513
12150,b310a5d2212e8bc04ebe9b0b8d19e65ca044ae79407880936d4fe693fdf24e5d
12200,df174a65d2c6e40af34606a223f295bc285d529e760101077aebe7159ca64110
12250,24f914baa41c6d60730eef3d32e5a2ee25559b9581bc9e9fb55c0d65431d21ea
12300,2213e87f23456c486cf4ce16426bb3b3fe2a389fd40f7d568001f5e8bbfebd22
12350,9ffb0c984af96a0535e956249847cdfec2952fbec9cc7f389c3d986cac75385d
12400,e86d121423be16fa2ae478d6ff94ddb1faa5e17ba38d71544e8da24beb583b13
12450,7b6709b7742722d1afcffed4ed1942dd69fd68d1d35fa32e52bdb5a595e2e535
12500,b7c2c72596abdb103c617cfc7ca91177740d5c65c5fdb928007dd4c1838b2477
12550,2991d0fec54bdd0e41443210dd923e0f0c05cc3da345b5de8a0ac5e5b225d83e
12600,56be506bc9ba8e6b76b20bdf69bf0c5075fc88d2ac68abd8aa5552f8beced919
12650,e2dc8faf593d79b039a4d6208ec9aed239737f065af4bd9e648082c68e93a766
12700,3f8744c5290c7914f33a00f2a1479c6ca2a1cb78a2bfd5140de8208a73fa5f77
12750,389f4bff89279f424965646a55eceab14af88861d6693d84bae28e6e1eaf88ad
12800,c818f6a9ae0387a67479980cde989857b35b08a8e50922dc2cb00cf491e9d746
12850,d0728e4fb84dfc903e227bad1947b8d73c7059f603336822fd0c25e91d4fe3b1
12900,091a4703df4578223612446b5553f0babac465614a0495d949ca8a81f1b56cde
12950,5f4ea113005d0f520bca8250410207201f86bca9b1d6e6bbc1c7871cd55edb61
13000,07cd6d0e669262eb64276180d61ae10f3daf8f4ffbf139bc27dc663123db3a54
13050,55daa33e4eb80698d5a5a083d82021e8433da8d2146dcaac81555b79ed38a846
13100,5cf592d1eecd6eb16484a1dd2145f6346debde9d5e187f8ed209665420d4ccc6
13150,02ea1b7695731d0ce8b8807b39352312cfab7dedf739eb178e7d93601dc4b9d9
13200,a372a6674a324963aa5832c186b3600f59c9f8b2ff9cc2f5ece7531ac2a71592
13250,a1c7a2e45d143c1965368478abd447c499da9586c32f73e89614fd35388a4cf5
13300,9819cd839cf92e63aa225eb2113cf74d2cc8fee3dc8916dae7883d4afc00b545
13350,c3c74c8618387bbaa0d1a2432f2e459217296abd090c01d1ae2f560b4392261e
13400,e185a3f8f6e23097f86d13bd7b1ce95c43f037e6254a55c94ea73b7a1e4b192c
13450,1c807ca010d4515ab7d2cd67e2071208861b4af45e058a414320d6714fd354d9
13500,6737588a54ffca4f23c522c0aab357d0089676d39fa73c0231b51644c6fa5c9c
13550,ccfa1e91c9ae3c4d5b6289671dcbfd03893bdcb4021ec2aaed170d992cbf0051
13600,57fb860aea88076e6e2023de89e08fc274d25157ce1625609132414e25cbceaf
13650,b5eef3a203fee9983ca7fa0533c66cf8bbbc120bd391da5fef336546bafc7814
13700,4f2c1cb6db3c7e457439d7caf7ba345cc8037f0b572942231a860bdd05aa02c1
13750,c7a152449bf716935064d0f43081209ca9a74947377432635037090b93c81a9e
13800,b50b091973126feab7f02b4fa4c1ce86f1ec1102d30bf1af36c5a9b4618866ef
13850,28f6f7a86eccbcec8112279774c138c76bc157f66a9d4a2c72d73139850738ef
13900,8067bf1e685c4bc3c7b650513798cfd73efe57a8778c15c01c624447ceb6a7e2
13950,651fc2824f93e9da5db66f1f5862f5cb9313db71a7183594a60817e1270aaf87
14000,dd22792fd8371b597526700b5e2ea194234ade1cf247b2a315f6bf2eacdd8cd9
14050,d235fdd3fd5e7f86ce73a9267b435af67e91e66c0d442064e3b389c2bdb7e9a6
14100,eb885e3c8b726bfcc4ef89c3fc95d691b0a393e78aaa9e356bc4295662edbccc
14150,491e79f0c5b6b022c2963d7dc38e79dff6814c65a6c498ef8b4a39db33a6dc36
14200,b73bbbcfd392b353f4ac5a9288d0e5f8a175d123e533fca6876034c4c42ed719
14250,678a1e2338f6cb53bc0bd66e315ac11197a83dcc34ed633ec4cb71ea5db16c54
14300,1dbd9583981c4ee212684b46ce955760a0e0c2da2cb045f4a2c44896828ddf99
14350,f5ccf607b557aca0e88ac392ee960e34586c48eb296a9e131ab6054c48f27fd2
14400,1ca4bee566cead18f61e92390fdd584c81068e105eafe1190d5c521144fbee34
14450,0073971549e9a32a3fa4cab6a79f80ee9f4c83b0f841db5797e6b5575820afde
14500,cb0435cae272586afef77f5d3b0ea402790fa4abe3e1c0270af84ffe9073f98c
14550,289ac8117d0764818b7ee50f5f6386019db2839948fab1f34d2cd130a536b12e
14600,663f909d4161c090e64c384acff5179b8a49dbdb54e79bc865613a3306e35e6e
14650,eae2abb0f5f3fadc5db9af6204317277659c8f143551e99ffbd0d4c25618bcce
14700,1fc3f29c01b543692b1c0ec0262f6c1e49d96caff9eeee14acee008c20931965
14750,07c19aad7008db8f5997af31d7047909dd45192ee29ce3bea2a752322c75e170
14800,1be8da7863bf53af75922d8421451f0d877244bc17b845a208676bcc3d331a0d
14850,563a0747e4ff14b5de81389ab288d5404e0027966190c35e9f418e0388cc1d4d
14900,43d7b6d8f3120a8b1185781f1531e4b3bba8e3dc4087a2b28c20797d67c0203c
14950,f154207f8d5b20e342d72656257e352ae7aa6d590cf89c3d30bb6215b2fb1625
15000,16e914e3c64e58f7a0605e4ea50a7b8fc2432e30c880dd0aecf9168faffcbc90
15050,e0552f86660006b0c8f775c3a2b7f3a11df81ed930ac33344d948ebf906b1657
15100,11310abd74582b713954275f3914356bfd46fd93d8b80853772afa2230c5f181
15150,272e51c43d5c0f31ad1c65e554fd2cc04c47600b154bd17a18858687c484c406
15200,cd7d919d170a0ab4bc361b9aa01a9e372ca80b23e502f4b8590585e266a4c9d5
15250,4c8c021586c90c9cdb345ab82cce69b329715e2b600554139bec6e13f3ddcc56
